,Beer,Combined_Rating,Review
3540,IPA,4.16,"Poured from a 16 oz can dated 7/05/23 into a shaker pint glass.
L - Pours a clear medium amber color with a fluffy white head that dissipates slowly.
S - Smells malty and citrusy.
T - Tastes piney, hoppy and bitter.
F - Medium body and carbonation.
O - Delicious West Coast IPA. Not sure why I didn’t try this one sooner."
3541,IPA,4.85,
3542,IPA,4.35,
3543,IPA,4.59,
3544,IPA,3.39,"Appearance: Gold, haze from particles, ok head, pretty good retention.

Smell: Mild pine and citrus aroma.

Taste: I think the age might be starting to hit this, a bit of sweetness then moderate citrus bitterness but feels like it's coming part with a watery body. Instead of a blended taste, tastes are kind of clashing.

Overall: This was canned 8/22/22, bought and reviewing in June 2023. Usually I don't review old beers, but the 12 pack was refrigerated at the store most of its life, and frankly, most Alesmith is pretty old around here, so it serves as a valid review in my opinion. It's not bad, I'm sure it's better when fresh."
3545,IPA,4.04,"Purchased as a 4 pack from Wegmans in Collegeville, PA. Can date: 3/2/23.

L- Bright amber slightly hazy.

S- Pine , citrus, slight booze.

T- Crisp, bitter citrus. Good malt 
backbone.

F- Very dry, crisp and clean.

O- A fantastic WCIPA!"
3546,IPA,4.24,
3547,IPA,4.52,wow.
3548,IPA,4.0,"Overall extremely drinkable. Always happy to buy this classic, but the new can art is not doing it any favors. The pattern hop art on the side is more at home on the can of a much smaller, newer brewery."
3549,IPA,6.08,
3550,IPA,4.31,
3551,IPA,4.43,"Pours a golden color with a thick foamy head. 

Smells of bread and yeast straight up. 

Well not much to say here. Straight up, simple, and delicious."
3552,IPA,3.94,"Alesmith Brewing 'IPA' @ 7.25% , served from a 330 ml can
A-pour is gold from the can to a dark gold in the glass with a medium size white head leaving a spotty lace along the tulip
S-Columbus & Citra hops give off a hints of citrus & pine
T-American west coast IPA , malt dominates with a decent bitter swallow
MF-ok carbonation , big full body
Ov-very drinkable
prost LampertLand"
3553,IPA,4.25,"Single 16oz can from Party Town
Deep golden color with a thick foamy head, good retention.
Evident grapefruit and pine in the aroma.
Taste follows suit with a smooth delivery of hops and a firm bitterness balanced by a malt backbone."
3554,IPA,4.28,"Appearance: Pours a golden amber color, with a soapy white foam head. 

Aroma: After pouring, I let it sit for a minute. Very piney, sweet from the malts. Hints of pineapple and citrus. 

Taste: Sweet malts up front, followed immediately by piney hops and a low to moderate bitterness. Great balance. Bitter lingers in the finish for just a bit, and then it goes clean.

Overall: This is a quality beer that stays true to the roots of real India Pale Ale. I feel like lots of care was put into brewing this, and it shows in the product. Very happy with this one."
3555,IPA,4.67,Smooth and crisp. One of the best I’ve had. Not too hoppy and packs a punch. Great flavor with no aftertaste. I hope I can find this one in the stores.
3556,IPA,4.4,
3557,IPA,4.28,"Where have you been my whole life? Pours copper in color, slightly darker than normal. Nose is piney and pure hops. Taste follows suit with the pine, resin, bitterness as a West Coast IPA should. Glad Alesmith is distributing to my area!"
3558,IPA,4.12,
3559,IPA,4.1,
3560,Leffe Blonde,4.17,
3561,Leffe Blonde,4.39,
3562,Leffe Blonde,3.77,"11.2 ounce bottle poured into (ahem.,.) an opaque plastic cup at a French bistro in Aventura Mall in Florida. ‘Best by May, 2024’, so it’s fresh. 6.6% ABV.
Big ole thick creamy head pops up and crowns. 
Aroma of familiar Belgian yeast, mild clove, little perfumey..
Taste is pretty spot on for a Belgian blond. Herbs, clove, touch of banana, light malt, a vanilla note, tad of bitter.
Feel is joyously mid-dense, active carbonation.
Overall, right fine accent to an almond croissant. Will stand up on its own too."
3563,Leffe Blonde,3.75,
3564,Leffe Blonde,3.16,
3565,Leffe Blonde,3.73,"After a dip in form for this brewery, there's been a big improvement in quality again IMO. Nicely balanced and carbonated, yeasty and slightly spicy notes. Taste follows with slight honey and a woody and bready finish. Decent feel and a decent blond comparatively for a macro brewery. Glad to see it's on the up again."
3566,Leffe Blonde,3.98,
3567,Leffe Blonde,3.08,"Yields a golden color with a big, froth head atop.

Smells of wet wood, cardamom and unripe, green banana among notes of allspice and dried grass.

Has a light body with a well accentuated, higher carbonation level, revealing a mineralic quality, leading to a well working refreshment.

Tastes of honey, melting toffee and rustic grains among soothing bread dough and a faint note of dry leaves. Offers a sprizzy middle part, with the beer‘s carbonation becoming more prominent, together a sweet, rock sugar malt backbone. Finishes with a mineralic burst, more honey and a prevailing maltiness. 

Solid Blond with a convincing balance to it."
3568,Leffe Blonde,4.09,"Put off trying this for years assuming I’d drink it in Europe one day. And indeed I have. Snagged a tall can in Paris. Most of the beer here is Belgian, naturally. This is enjoyable, especially considering the average score. Yeasty, funky, and slightly spicy. Quite good, would drink again. A 6.6% can with a best by date of 12/2024"
3569,Leffe Blonde,4.25,
3570,Leffe Blonde,4.27,
3571,Leffe Blonde,3.62,
3572,Leffe Blonde,3.46,"Re-reviewing as it was a long time since I reviewed this...will review the brune next...cool bottle design, used to drink this a lot in the past, and it was one of my favorite beers, though these were the days of being brought up surrounded by lagers and Diamond White...so this was my first taste of a real beer. 

Aside from Stella, this must be the 2nd most mass produced beer from Belgium I think. I used to drink it lots in Australia...as Australian beers are usually pretty terrible.

Good creamy froth that stays in the glass. Some quite large bubbles. Aroma is banana and cloves. 

Flavour has elements of soy sauce, haha I always thought this. There is a herbiness coming through, and elements of orange peel, cloves, lemon peel, and more soy sauce. It's not as complex as the best Belgian beers, but considering this is mass produced by Inbev, it's still pretty good. But it lacks the mouth feel and complexity of an unpasteurized trappist ale. According to the bottle it contains added vanilla also. Now that I have read this, I can taste a little vanilla ; ) But banana is more noticeable, there is a little vanilla in the aftertaste.

The taste isn't particularly smooth...it's kind of angry and chaotic...and it tastes like it contains more alcohol than it actually does. A Westervelen 12 or Rochefort 10 both taste like they contain less alcohol than this.

Very good, but not quite great. Happy to drink this again, though from memory, sometimes the bottles actually go bad before you drink them, so be careful. Or maybe this was just my dad's cellar. The flavour is a bit too soy saucy for me, though still one of the best mass produced beers out there for sure. 

Ok, onwards to the brune '; )"
3573,Leffe Blonde,5.0,
3574,Leffe Blonde,1.0,"This was my favourite beer of all time for over 10yrs, unfortunately the rights were sold to a Brazilian brewer who immediately set about destroying it! It's been dropped from 6.6% to 6.0% and the original flavour is a past memory, tastes of very little but a revolting metallic after taste and it's also now heavily carbonated, and holds no head whatsoever. 

This is headed for 4.5% and in the gutter with pissy Heineken etc! I kind of knew it was going bad the moment they switched from corks to metal caps on the 750ml btls, a few years later they've proved me right! 

Some of the home keg sellers still have 6.6% kegs, my advice is to snap them up, they're the last of the original.

Absolute shame that this once fantastic beer has been sold out!"
3575,Leffe Blonde,4.15,"330ml. bottle in Vientiane, Laos. Pours a clear light amber. Aroma of malt, light hops clove and sweet fruits.Light acidity, lightly bitter. Medium body, watery texture, moderate carbonation. A good Belgian ale, deserving of its popularity."
3576,Leffe Blonde,3.55,"Poured from a 330ml bottle . 6% .

Not sure what's going on with the lower abv , brewed for UK market perhaps?
Pours a dark amber , very bubbly and a large bubbled , off white head. The smell is Belgian yeast and vague honey and the taste follows on with a slight added fruitiness.
The mouthfeel is too syrupy, not awful but not good. Overall, this isn't as good as it used to be BUT maybe it would be if I got the 6.6% beer. This feels like a dumbing down of a previously much better beer though. Disappointed."
3577,Leffe Blonde,3.13,"It's not bad for the price, but it is not in the same league as a great Belgian blonde like Delirium Tremens. The BA score of 81 is generous. It lacks crispness and finishes a little too sweet. The body is light but it retains a head and creates good lacing. Heavy hops are not expected in this style, but it could use more bitterness. Overall, it tastes like a mass-produced Belgian ale, which is exactly what it is."
3578,Leffe Blonde,4.1,"Bottle from John’s poured into tulip glass. Just a very solid Belgian blonde, and I love me some Belgians."
3579,Leffe Blonde,2.76,
3580,Big Eye,3.75,
3581,Big Eye,3.84,
3582,Big Eye,3.99,
3583,Big Eye,8.25,
3584,Big Eye,4.03,
3585,Big Eye,3.59,
3586,Big Eye,2.95,"355 ml bottle, from Fakta Hirtshals. BB date is hard to read, but probably 25.03.2014. Slightly hazy deep golden to amber colour, moderate to low head, slightly off-white. Strong and unpleasant aroma of stale orange marmalade and rotting fruits and vegetables. Distinctly hoppy and resinous flavour, better than the aroma, not too sweet, with a solid bitterness in the finish."
3587,Big Eye,4.0,
3588,Big Eye,4.0,
3589,Big Eye,2.0,
3590,Big Eye,4.5,
3591,Big Eye,3.84,
3592,Big Eye,4.0,
3593,Big Eye,1.38,
3594,Big Eye,4.02,
3595,Big Eye,3.3,
3596,Big Eye,3.88,
3597,Big Eye,4.06,From 5/21/16
3598,Big Eye,4.09,
3599,Big Eye,3.5,
3600,1554,3.86,
3601,1554,3.67,"Poured from a 12-oz bottle into a frosted pint glass at Oscars Bar & Grille in Limon, CO.

Appearance: Dark brown with a massive light tan head that lasted long and left abundant lacing.

Nose: Rich roast, bread.

Mouthfeel: Light.

Attack: Sort of follows the nose, adding bitter roast a bit too quickly; I was hoping for a little more depth in the flavor.

Finish: Continues and resolves the bitterness with some hops.

Overall: The look and the nose set me up for higher expectations. It’s drinkable, but won’t go down as my favorite."
3602,1554,5.83,
3603,1554,4.81,
3604,1554,9.9,
3605,1554,4.0,
3606,1554,3.76,
3607,1554,4.92,In a nut shell..great beetr!
3608,1554,4.0,
3609,1554,2.7,
3610,1554,5.83,
3611,1554,4.18,
3612,1554,3.94,
3613,1554,3.77,
3614,1554,3.25,
3615,1554,4.1,
3616,1554,3.9,Thanksgiving at John's
